"id_candidato";"theta_gerado";"theta_estimado";"se_theta";"acertos";"percentual";"nota_enamed";"classificacao"
6848;0,1851;0,1864;0,2108;63;63;51,9;"REPROVADO"
6849;0,2916;0,3215;0,2138;66;66;53,2;"REPROVADO"
6850;0,9547;0,8637;0,2323;77;77;58,6;"REPROVADO"
6851;0,7759;0,4611;0,2176;69;69;54,6;"REPROVADO"
6852;1,4467;1,7003;0,282;90;90;67;"LIMITE"
6853;1,4793;1,3388;0,2572;85;85;63,4;"LIMITE"
6854;-0,1476;-0,0318;0,2072;58;58;49,7;"REPROVADO"
6855;0,0769;-0,1172;0,2062;56;56;48,8;"REPROVADO"
6856;-0,7069;-0,7066;0,206;42;42;42,9;"REPROVADO"
6857;-1,2221;-1,0986;0,2123;33;33;39;"REPROVADO"
6858;0,7226;0,8103;0,23;76;76;58,1;"REPROVADO"
6859;0,2633;0,3675;0,215;67;67;53,7;"REPROVADO"
6860;2,3276;1,7003;0,282;90;90;67;"LIMITE"
6861;0,0419;0,3215;0,2138;66;66;53,2;"REPROVADO"
6862;-0,1486;-0,1597;0,2058;55;55;48,4;"REPROVADO"
6863;0,5592;0,3675;0,215;67;67;53,7;"REPROVADO"
6864;-1,0887;-1,1439;0,2134;32;32;38,6;"REPROVADO"
6865;-0,5753;-0,2862;0,205;52;52;47,1;"REPROVADO"
6866;0,7545;0,557;0,2206;71;71;55,6;"REPROVADO"
6867;0,1719;0,1421;0,21;62;62;51,4;"REPROVADO"
6868;0,2265;0,1421;0,21;62;62;51,4;"REPROVADO"
6869;0,0784;0,1864;0,2108;63;63;51,9;"REPROVADO"
6870;-0,8538;-0,7919;0,2069;40;40;42,1;"REPROVADO"
6871;-1,239;-1,236;0,2158;30;30;37,6;"REPROVADO"
6872;-1,1618;-1,0537;0,2113;34;34;39,5;"REPROVADO"
6873;0,5227;0,3675;0,215;67;67;53,7;"REPROVADO"
6874;-0,0305;-0,1172;0,2062;56;56;48,8;"REPROVADO"
6875;-0,0369;0,1864;0,2108;63;63;51,9;"REPROVADO"
6876;0,6445;0,557;0,2206;71;71;55,6;"REPROVADO"
6877;0,8308;0,8637;0,2323;77;77;58,6;"REPROVADO"
6878;-0,9524;-0,5799;0,2051;45;45;44,2;"REPROVADO"
6879;0,3367;0,231;0,2117;64;64;52,3;"REPROVADO"
6880;1,1279;0,7579;0,2279;75;75;57,6;"REPROVADO"
6881;1,1794;1,2105;0,2496;83;83;62,1;"LIMITE"
6882;0,003;-0,1172;0,2062;56;56;48,8;"REPROVADO"
6883;0,6474;0,8103;0,23;76;76;58,1;"REPROVADO"
6884;0,51;0,0546;0,2085;60;60;50,5;"REPROVADO"
6885;1,2294;0,9739;0,2373;79;79;59,7;"REPROVADO"
6886;1,2276;1,4756;0,266;87;87;64,8;"LIMITE"
6887;-0,6708;-0,7919;0,2069;40;40;42,1;"REPROVADO"
6888;-0,5496;-0,5799;0,2051;45;45;44,2;"REPROVADO"
6889;1,4485;1,2105;0,2496;83;83;62,1;"LIMITE"
6890;0,3109;-0,1597;0,2058;55;55;48,4;"REPROVADO"
6891;-0,2916;-0,4121;0,2047;49;49;45,9;"REPROVADO"
6892;0,401;0,231;0,2117;64;64;52,3;"REPROVADO"
6893;-0,2461;-0,4121;0,2047;49;49;45,9;"REPROVADO"
6894;0,4844;0,557;0,2206;71;71;55,6;"REPROVADO"
6895;-0,473;-0,454;0,2047;48;48;45,5;"REPROVADO"
6896;0,4108;0,0982;0,2092;61;61;51;"REPROVADO"
6897;0,9943;0,7579;0,2279;75;75;57,6;"REPROVADO"
6898;0,3423;0,0113;0,2078;59;59;50,1;"REPROVADO"
6899;0,1505;0,2761;0,2128;65;65;52,8;"REPROVADO"
6900;-1,3162;-1,5271;0,2254;24;24;34,7;"REPROVADO"
6901;-0,1553;-0,2442;0,2052;53;53;47,6;"REPROVADO"
6902;0,0231;0,5087;0,219;70;70;55,1;"REPROVADO"
6903;0,3632;0,0546;0,2085;60;60;50,5;"REPROVADO"
6904;-0,2118;-0,1597;0,2058;55;55;48,4;"REPROVADO"
6905;-0,0501;-0,0746;0,2067;57;57;49,3;"REPROVADO"
6906;0,2257;0,1421;0,21;62;62;51,4;"REPROVADO"
6907;-0,4736;-0,3282;0,2049;51;51;46,7;"REPROVADO"
6908;0,1205;0,0113;0,2078;59;59;50,1;"REPROVADO"
6909;0,0436;-0,1172;0,2062;56;56;48,8;"REPROVADO"
6910;-0,9748;-0,9652;0,2096;36;36;40,3;"REPROVADO"
6911;-0,356;-0,454;0,2047;48;48;45,5;"REPROVADO"
6912;-0,156;-0,1172;0,2062;56;56;48,8;"REPROVADO"
6913;-0,1576;-0,0318;0,2072;58;58;49,7;"REPROVADO"
6914;-0,8707;-0,8348;0,2075;39;39;41,7;"REPROVADO"
6915;0,5445;0,5087;0,219;70;70;55,1;"REPROVADO"
6916;0,8213;0,7064;0,2259;74;74;57,1;"REPROVADO"
6917;-0,1157;0,1864;0,2108;63;63;51,9;"REPROVADO"
6918;-0,8272;-0,622;0,2053;44;44;43,8;"REPROVADO"
6919;0,3876;0,0982;0,2092;61;61;51;"REPROVADO"
6920;0,3773;0,557;0,2206;71;71;55,6;"REPROVADO"
6921;-0,719;-0,622;0,2053;44;44;43,8;"REPROVADO"
6922;-0,1273;-0,1172;0,2062;56;56;48,8;"REPROVADO"
6923;0,2321;-0,1172;0,2062;56;56;48,8;"REPROVADO"
6924;-0,8868;-1,1439;0,2134;32;32;38,6;"REPROVADO"
6925;-0,0505;0,3215;0,2138;66;66;53,2;"REPROVADO"
6926;-1,1745;-1,236;0,2158;30;30;37,6;"REPROVADO"
6927;-0,0916;0,1421;0,21;62;62;51,4;"REPROVADO"
6928;-0,2115;-0,2442;0,2052;53;53;47,6;"REPROVADO"
6929;0,0437;-0,0746;0,2067;57;57;49,3;"REPROVADO"
6930;0,5097;0,7579;0,2279;75;75;57,6;"REPROVADO"
6931;-0,236;-0,3282;0,2049;51;51;46,7;"REPROVADO"
6932;1,2799;1,3388;0,2572;85;85;63,4;"LIMITE"
6933;-0,5094;-0,3282;0,2049;51;51;46,7;"REPROVADO"
6934;0,5689;0,3215;0,2138;66;66;53,2;"REPROVADO"
6935;0,1172;0,0113;0,2078;59;59;50,1;"REPROVADO"
6936;0,3553;0,414;0,2163;68;68;54,1;"REPROVADO"
6937;1,1692;0,4611;0,2176;69;69;54,6;"REPROVADO"
6938;-0,7354;-0,4959;0,2048;47;47;45;"REPROVADO"
6939;0,7173;0,7064;0,2259;74;74;57,1;"REPROVADO"
6940;-0,9166;-0,6642;0,2056;43;43;43,4;"REPROVADO"
6941;0,2869;0,3675;0,215;67;67;53,7;"REPROVADO"
6942;-1,0561;-0,8348;0,2075;39;39;41,7;"REPROVADO"
6943;-0,5939;-0,454;0,2047;48;48;45,5;"REPROVADO"
6944;-0,4512;-0,202;0,2055;54;54;48;"REPROVADO"
6945;-1,4539;-1,4271;0,2217;26;26;35,7;"REPROVADO"
6946;-0,2582;-0,3282;0,2049;51;51;46,7;"REPROVADO"
6947;-0,9441;-0,5799;0,2051;45;45;44,2;"REPROVADO"
6948;-2,8201;-2,5216;0,2831;8;8;24,8;"REPROVADO"
6949;-0,1158;-0,0318;0,2072;58;58;49,7;"REPROVADO"
6950;0,4663;0,414;0,2163;68;68;54,1;"REPROVADO"
6951;-0,8317;-0,878;0,2081;38;38;41,2;"REPROVADO"
6952;-0,4352;0,0113;0,2078;59;59;50,1;"REPROVADO"
6953;0,12;0,1864;0,2108;63;63;51,9;"REPROVADO"
6954;-0,1968;0,0546;0,2085;60;60;50,5;"REPROVADO"
6955;-0,2938;-0,454;0,2047;48;48;45,5;"REPROVADO"
6956;0,8613;0,414;0,2163;68;68;54,1;"REPROVADO"
6957;0,9604;1,149;0,2462;82;82;61,5;"LIMITE"
6958;-0,1314;-0,2442;0,2052;53;53;47,6;"REPROVADO"
6959;0,4134;0,0113;0,2078;59;59;50,1;"REPROVADO"
6960;-0,1908;0,0113;0,2078;59;59;50,1;"REPROVADO"
6961;0,1002;0,0546;0,2085;60;60;50,5;"REPROVADO"
6962;-0,4448;-0,454;0,2047;48;48;45,5;"REPROVADO"
6963;-0,644;-0,5799;0,2051;45;45;44,2;"REPROVADO"
6964;1,0637;0,7579;0,2279;75;75;57,6;"REPROVADO"
6965;0,8655;0,7579;0,2279;75;75;57,6;"REPROVADO"
6966;0,377;0,3215;0,2138;66;66;53,2;"REPROVADO"
6967;-1,5641;-1,6305;0,2296;22;22;33,7;"REPROVADO"
6968;-0,394;-0,2442;0,2052;53;53;47,6;"REPROVADO"
6969;-0,8752;-0,7066;0,206;42;42;42,9;"REPROVADO"
6970;0,4491;0,7064;0,2259;74;74;57,1;"REPROVADO"
6971;0,403;0,4611;0,2176;69;69;54,6;"REPROVADO"
6972;-0,4397;-0,5799;0,2051;45;45;44,2;"REPROVADO"
6973;0,7273;1,2737;0,2533;84;84;62,7;"LIMITE"
6974;0,6062;0,557;0,2206;71;71;55,6;"REPROVADO"
6975;-0,6409;-0,3702;0,2047;50;50;46,3;"REPROVADO"
6976;-0,0364;-0,2862;0,205;52;52;47,1;"REPROVADO"
6977;-0,0423;0,1864;0,2108;63;63;51,9;"REPROVADO"
6978;-0,3573;-0,454;0,2047;48;48;45,5;"REPROVADO"
6979;-0,4979;-0,454;0,2047;48;48;45,5;"REPROVADO"
6980;0,2763;0,3675;0,215;67;67;53,7;"REPROVADO"
6981;0,9077;0,8637;0,2323;77;77;58,6;"REPROVADO"
6982;0,2434;0,0982;0,2092;61;61;51;"REPROVADO"
6983;0,6225;0,557;0,2206;71;71;55,6;"REPROVADO"
6984;-0,6546;-0,454;0,2047;48;48;45,5;"REPROVADO"
6985;-0,6611;-0,3282;0,2049;51;51;46,7;"REPROVADO"
6986;0,2873;0,5087;0,219;70;70;55,1;"REPROVADO"
6987;-0,6242;-0,9652;0,2096;36;36;40,3;"REPROVADO"
6988;0,1139;-0,1172;0,2062;56;56;48,8;"REPROVADO"
6989;-0,7372;-0,454;0,2047;48;48;45,5;"REPROVADO"
6990;-0,2702;-0,454;0,2047;48;48;45,5;"REPROVADO"
6991;-0,7703;-0,454;0,2047;48;48;45,5;"REPROVADO"
6992;-0,1263;-0,0318;0,2072;58;58;49,7;"REPROVADO"
6993;-0,4104;-0,4121;0,2047;49;49;45,9;"REPROVADO"
6994;0,7473;0,4611;0,2176;69;69;54,6;"REPROVADO"
6995;0,2831;-0,0318;0,2072;58;58;49,7;"REPROVADO"
6996;0,0025;-0,3282;0,2049;51;51;46,7;"REPROVADO"
6997;-0,572;-0,7066;0,206;42;42;42,9;"REPROVADO"
6998;0,3369;0,1864;0,2108;63;63;51,9;"REPROVADO"
6999;0,2626;0,1421;0,21;62;62;51,4;"REPROVADO"
7000;-0,4206;-0,5379;0,2049;46;46;44,6;"REPROVADO"
7001;0,9877;1,4756;0,266;87;87;64,8;"LIMITE"
7002;0,3885;0,3215;0,2138;66;66;53,2;"REPROVADO"
7003;0,6842;0,7579;0,2279;75;75;57,6;"REPROVADO"
7004;-0,409;-0,2442;0,2052;53;53;47,6;"REPROVADO"
7005;0,6549;0,7064;0,2259;74;74;57,1;"REPROVADO"
7006;-0,0453;0,1864;0,2108;63;63;51,9;"REPROVADO"
7007;-0,1776;-0,7066;0,206;42;42;42,9;"REPROVADO"
7008;-0,6048;-0,454;0,2047;48;48;45,5;"REPROVADO"
7009;-1,5398;-1,9087;0,2429;17;17;30,9;"REPROVADO"
7010;-0,6386;-0,2442;0,2052;53;53;47,6;"REPROVADO"
7011;-0,171;0,0113;0,2078;59;59;50,1;"REPROVADO"
7012;0,7505;0,9182;0,2347;78;78;59,2;"REPROVADO"
7013;0,2231;0,0982;0,2092;61;61;51;"REPROVADO"
7014;0,0897;-0,2862;0,205;52;52;47,1;"REPROVADO"
7015;0,075;0,3215;0,2138;66;66;53,2;"REPROVADO"
7016;0,1864;0,5087;0,219;70;70;55,1;"REPROVADO"
7017;0,0821;-0,1597;0,2058;55;55;48,4;"REPROVADO"
7018;-0,6437;-0,7491;0,2064;41;41;42,5;"REPROVADO"
7019;0,9234;0,7064;0,2259;74;74;57,1;"REPROVADO"
7020;-0,2329;-0,1172;0,2062;56;56;48,8;"REPROVADO"
7021;1,0556;1,4756;0,266;87;87;64,8;"LIMITE"
7022;-0,8868;-1,0986;0,2123;33;33;39;"REPROVADO"
7023;-0,4059;-0,7491;0,2064;41;41;42,5;"REPROVADO"
7024;-0,7861;-0,7066;0,206;42;42;42,9;"REPROVADO"
7025;-0,0035;-0,0746;0,2067;57;57;49,3;"REPROVADO"
7026;-0,0444;0,1421;0,21;62;62;51,4;"REPROVADO"
7027;0,403;0,3675;0,215;67;67;53,7;"REPROVADO"
7028;0,4155;0,4611;0,2176;69;69;54,6;"REPROVADO"
7029;0,0648;0,0982;0,2092;61;61;51;"REPROVADO"
7030;1,0266;0,7579;0,2279;75;75;57,6;"REPROVADO"
7031;0,4608;0,6061;0,2222;72;72;56,1;"REPROVADO"
7032;-0,7731;-0,2862;0,205;52;52;47,1;"REPROVADO"
7033;0,1145;0,0113;0,2078;59;59;50,1;"REPROVADO"
7034;0,6055;0,414;0,2163;68;68;54,1;"REPROVADO"
7035;-0,2665;-0,202;0,2055;54;54;48;"REPROVADO"
7036;-0,7874;-0,622;0,2053;44;44;43,8;"REPROVADO"
7037;0,9351;0,8637;0,2323;77;77;58,6;"REPROVADO"
7038;-0,2361;-0,202;0,2055;54;54;48;"REPROVADO"
7039;-0,3867;-0,4121;0,2047;49;49;45,9;"REPROVADO"
7040;-0,0846;0,0113;0,2078;59;59;50,1;"REPROVADO"
7041;-0,213;0,0982;0,2092;61;61;51;"REPROVADO"
7042;0,5144;0,7579;0,2279;75;75;57,6;"REPROVADO"
7043;0,3111;0,231;0,2117;64;64;52,3;"REPROVADO"
7044;0,8647;0,8637;0,2323;77;77;58,6;"REPROVADO"
7045;-0,0848;-0,0746;0,2067;57;57;49,3;"REPROVADO"
7046;0,0936;-0,0746;0,2067;57;57;49,3;"REPROVADO"
7047;-0,3761;-0,5799;0,2051;45;45;44,2;"REPROVADO"
7048;0,4402;0,6061;0,2222;72;72;56,1;"REPROVADO"
7049;-0,8122;-0,8348;0,2075;39;39;41,7;"REPROVADO"
7050;-0,008;0,5087;0,219;70;70;55,1;"REPROVADO"
7051;0,2712;0,0982;0,2092;61;61;51;"REPROVADO"
7052;0,4975;0,3215;0,2138;66;66;53,2;"REPROVADO"
7053;-0,4459;-0,2862;0,205;52;52;47,1;"REPROVADO"
7054;-0,239;-0,454;0,2047;48;48;45,5;"REPROVADO"
7055;-0,3513;-0,2862;0,205;52;52;47,1;"REPROVADO"
7056;0,4875;0,4611;0,2176;69;69;54,6;"REPROVADO"
7057;0,5441;0,6061;0,2222;72;72;56,1;"REPROVADO"
7058;-0,2409;-0,0746;0,2067;57;57;49,3;"REPROVADO"
7059;-0,4278;-0,2442;0,2052;53;53;47,6;"REPROVADO"
7060;-0,1945;-0,1172;0,2062;56;56;48,8;"REPROVADO"
7061;-1,1402;-1,0093;0,2104;35;35;39,9;"REPROVADO"
7062;-1,0915;-1,3783;0,2201;27;27;36,2;"REPROVADO"
7063;-0,8971;-0,878;0,2081;38;38;41,2;"REPROVADO"
7064;0,753;0,7064;0,2259;74;74;57,1;"REPROVADO"
7065;0,5491;0,6061;0,2222;72;72;56,1;"REPROVADO"
7066;-0,6231;-0,2862;0,205;52;52;47,1;"REPROVADO"
7067;0,4517;0,3215;0,2138;66;66;53,2;"REPROVADO"
7068;-0,181;-0,2442;0,2052;53;53;47,6;"REPROVADO"
7069;0,2849;0,0982;0,2092;61;61;51;"REPROVADO"
7070;0,8417;0,8637;0,2323;77;77;58,6;"REPROVADO"
7071;0,1552;0,3215;0,2138;66;66;53,2;"REPROVADO"
7072;0,5557;0,6061;0,2222;72;72;56,1;"REPROVADO"
7073;0,5448;0,4611;0,2176;69;69;54,6;"REPROVADO"
7074;0,8775;0,7579;0,2279;75;75;57,6;"REPROVADO"
7075;0,6724;0,3215;0,2138;66;66;53,2;"REPROVADO"
7076;0,7311;0,6558;0,224;73;73;56,6;"REPROVADO"
7077;-0,3693;-0,3702;0,2047;50;50;46,3;"REPROVADO"
7078;-0,1598;0,1421;0,21;62;62;51,4;"REPROVADO"
7079;0,488;0,231;0,2117;64;64;52,3;"REPROVADO"
7080;-0,1088;-0,3282;0,2049;51;51;46,7;"REPROVADO"
7081;0,5662;0,6061;0,2222;72;72;56,1;"REPROVADO"
7082;-0,1628;-0,454;0,2047;48;48;45,5;"REPROVADO"
7083;0,4731;0,5087;0,219;70;70;55,1;"REPROVADO"
7084;-1,1648;-1,0986;0,2123;33;33;39;"REPROVADO"
7085;-0,2884;-0,202;0,2055;54;54;48;"REPROVADO"
7086;0,1779;0,3675;0,215;67;67;53,7;"REPROVADO"
7087;1,6073;1,5476;0,2709;88;88;65,5;"LIMITE"
7088;-0,3976;-0,1172;0,2062;56;56;48,8;"REPROVADO"
7089;0,395;0,0546;0,2085;60;60;50,5;"REPROVADO"
7090;0,9188;0,7579;0,2279;75;75;57,6;"REPROVADO"
7091;-0,5327;-0,7491;0,2064;41;41;42,5;"REPROVADO"
7092;-1,0851;-1,0093;0,2104;35;35;39,9;"REPROVADO"
7093;-0,3334;-0,202;0,2055;54;54;48;"REPROVADO"
7094;0,3795;0,7579;0,2279;75;75;57,6;"REPROVADO"
7095;-0,6477;-0,3702;0,2047;50;50;46,3;"REPROVADO"
7096;-0,4929;-0,2442;0,2052;53;53;47,6;"REPROVADO"
7097;0,4947;0,6558;0,224;73;73;56,6;"REPROVADO"
7098;-0,0107;0,1421;0,21;62;62;51,4;"REPROVADO"
7099;0,8597;0,6558;0,224;73;73;56,6;"REPROVADO"
7100;-1,2833;-1,1897;0,2145;31;31;38,1;"REPROVADO"
7101;0,0522;0,0113;0,2078;59;59;50,1;"REPROVADO"
7102;0,0101;-0,0746;0,2067;57;57;49,3;"REPROVADO"
7103;0,5067;0,7064;0,2259;74;74;57,1;"REPROVADO"
7104;0,9114;0,8637;0,2323;77;77;58,6;"REPROVADO"
7105;0,5597;0,6061;0,2222;72;72;56,1;"REPROVADO"
7106;-0,4031;-0,202;0,2055;54;54;48;"REPROVADO"
7107;0,2566;0,3675;0,215;67;67;53,7;"REPROVADO"
7108;1,4187;1,0892;0,243;81;81;60,9;"LIMITE"
7109;-0,3253;-0,2862;0,205;52;52;47,1;"REPROVADO"
7110;-0,4593;-0,8348;0,2075;39;39;41,7;"REPROVADO"
7111;0,3355;0,557;0,2206;71;71;55,6;"REPROVADO"
7112;1,6847;1,7003;0,282;90;90;67;"LIMITE"
7113;-1,3101;-1,1439;0,2134;32;32;38,6;"REPROVADO"
7114;-0,8238;-0,878;0,2081;38;38;41,2;"REPROVADO"
7115;-0,2569;-0,3282;0,2049;51;51;46,7;"REPROVADO"
7116;-0,5623;-0,6642;0,2056;43;43;43,4;"REPROVADO"
7117;0,8247;0,8637;0,2323;77;77;58,6;"REPROVADO"
7118;-0,2791;-0,2442;0,2052;53;53;47,6;"REPROVADO"
7119;1,2095;1,149;0,2462;82;82;61,5;"LIMITE"
7120;-0,9149;-0,7919;0,2069;40;40;42,1;"REPROVADO"
7121;-0,0453;-0,1597;0,2058;55;55;48,4;"REPROVADO"
7122;-0,0783;-0,1597;0,2058;55;55;48,4;"REPROVADO"
7123;0,8672;0,9182;0,2347;78;78;59,2;"REPROVADO"
7124;-0,6504;-0,7919;0,2069;40;40;42,1;"REPROVADO"
7125;-0,2505;-0,3702;0,2047;50;50;46,3;"REPROVADO"
7126;0,3685;0,414;0,2163;68;68;54,1;"REPROVADO"
7127;-0,347;-0,7491;0,2064;41;41;42,5;"REPROVADO"
7128;0,6897;0,557;0,2206;71;71;55,6;"REPROVADO"
7129;0,2637;0,3215;0,2138;66;66;53,2;"REPROVADO"
7130;0,3607;0,1864;0,2108;63;63;51,9;"REPROVADO"
7131;0,0578;0,557;0,2206;71;71;55,6;"REPROVADO"
7132;0,5865;1,149;0,2462;82;82;61,5;"LIMITE"
7133;1,3514;1,2737;0,2533;84;84;62,7;"LIMITE"
7134;0,1127;0,5087;0,219;70;70;55,1;"REPROVADO"
7135;-0,2607;-0,454;0,2047;48;48;45,5;"REPROVADO"
7136;0,0063;0,0982;0,2092;61;61;51;"REPROVADO"
7137;0,1703;0,7064;0,2259;74;74;57,1;"REPROVADO"
7138;-0,0043;0,1864;0,2108;63;63;51,9;"REPROVADO"
7139;1,3121;1,149;0,2462;82;82;61,5;"LIMITE"
7140;0,1247;-0,0318;0,2072;58;58;49,7;"REPROVADO"
7141;0,1094;0,0546;0,2085;60;60;50,5;"REPROVADO"
7142;1,3759;1,3388;0,2572;85;85;63,4;"LIMITE"
7143;-0,1093;-0,3702;0,2047;50;50;46,3;"REPROVADO"
7144;0,1524;0,0982;0,2092;61;61;51;"REPROVADO"
7145;0,6954;0,4611;0,2176;69;69;54,6;"REPROVADO"
7146;0,0693;0,0546;0,2085;60;60;50,5;"REPROVADO"
7147;-0,1426;-0,3702;0,2047;50;50;46,3;"REPROVADO"
7148;-0,3099;-0,2442;0,2052;53;53;47,6;"REPROVADO"
7149;-0,5353;-0,5799;0,2051;45;45;44,2;"REPROVADO"
7150;0,7318;1,0308;0,2401;80;80;60,3;"LIMITE"
7151;-0,7994;-0,7919;0,2069;40;40;42,1;"REPROVADO"
7152;0,0945;0,2761;0,2128;65;65;52,8;"REPROVADO"
7153;-0,2139;-0,1172;0,2062;56;56;48,8;"REPROVADO"
7154;-0,9967;-0,7919;0,2069;40;40;42,1;"REPROVADO"
7155;-0,1038;0,3215;0,2138;66;66;53,2;"REPROVADO"
7156;0,7119;0,6061;0,2222;72;72;56,1;"REPROVADO"
7157;0,2792;0,7064;0,2259;74;74;57,1;"REPROVADO"
7158;-0,5365;-0,3282;0,2049;51;51;46,7;"REPROVADO"
7159;0,4324;0,2761;0,2128;65;65;52,8;"REPROVADO"
7160;0,282;0,3215;0,2138;66;66;53,2;"REPROVADO"
7161;0,0718;-0,0318;0,2072;58;58;49,7;"REPROVADO"
7162;0,2089;0,1864;0,2108;63;63;51,9;"REPROVADO"
7163;-0,3762;-0,2442;0,2052;53;53;47,6;"REPROVADO"
7164;-0,4869;-0,3702;0,2047;50;50;46,3;"REPROVADO"
7165;-1,296;-1,0093;0,2104;35;35;39,9;"REPROVADO"
7166;-0,5534;-0,5799;0,2051;45;45;44,2;"REPROVADO"
7167;0,109;-0,1172;0,2062;56;56;48,8;"REPROVADO"
7168;0,0152;-0,0746;0,2067;57;57;49,3;"REPROVADO"
7169;0,3;0,6558;0,224;73;73;56,6;"REPROVADO"
7170;-0,9433;-0,878;0,2081;38;38;41,2;"REPROVADO"
7171;-0,2118;-0,2442;0,2052;53;53;47,6;"REPROVADO"
7172;0,0159;0,0113;0,2078;59;59;50,1;"REPROVADO"
7173;-0,552;-0,4959;0,2048;47;47;45;"REPROVADO"
7174;0,7318;0,8637;0,2323;77;77;58,6;"REPROVADO"
7175;-0,8813;-1,0537;0,2113;34;34;39,5;"REPROVADO"
7176;0,378;0,0982;0,2092;61;61;51;"REPROVADO"
7177;-0,4356;-0,454;0,2047;48;48;45,5;"REPROVADO"
7178;0,1399;0,0982;0,2092;61;61;51;"REPROVADO"
7179;0,9674;0,6558;0,224;73;73;56,6;"REPROVADO"
7180;0,1697;-0,0318;0,2072;58;58;49,7;"REPROVADO"
7181;0,0197;-0,1172;0,2062;56;56;48,8;"REPROVADO"
7182;1,25;1,149;0,2462;82;82;61,5;"LIMITE"
7183;-0,2419;-0,2862;0,205;52;52;47,1;"REPROVADO"
7184;-0,239;-0,0318;0,2072;58;58;49,7;"REPROVADO"
7185;-0,1302;-0,0746;0,2067;57;57;49,3;"REPROVADO"
7186;-0,0199;0,231;0,2117;64;64;52,3;"REPROVADO"
7187;0,4476;0,0546;0,2085;60;60;50,5;"REPROVADO"
7188;-0,5094;-0,454;0,2047;48;48;45,5;"REPROVADO"
7189;0,5029;0,7064;0,2259;74;74;57,1;"REPROVADO"
7190;-0,3857;-0,1172;0,2062;56;56;48,8;"REPROVADO"
7191;-1,4168;-1,3302;0,2186;28;28;36,7;"REPROVADO"
7192;0,0199;-0,3702;0,2047;50;50;46,3;"REPROVADO"
7193;-0,3456;-0,2862;0,205;52;52;47,1;"REPROVADO"
7194;0,2553;0,0113;0,2078;59;59;50,1;"REPROVADO"
7195;1,0074;1,149;0,2462;82;82;61,5;"LIMITE"
7196;-0,6751;-0,7491;0,2064;41;41;42,5;"REPROVADO"
7197;-1,2623;-0,9214;0,2088;37;37;40,8;"REPROVADO"
7198;-1,0698;-1,0537;0,2113;34;34;39,5;"REPROVADO"
7199;-1,9037;-2,03;0,2496;15;15;29,7;"REPROVADO"
7200;-1,3651;-1,4271;0,2217;26;26;35,7;"REPROVADO"
7201;0,5227;0,6061;0,2222;72;72;56,1;"REPROVADO"
7202;0,5158;0,6061;0,2222;72;72;56,1;"REPROVADO"
7203;-0,3881;0,0113;0,2078;59;59;50,1;"REPROVADO"
7204;-0,4058;-0,3282;0,2049;51;51;46,7;"REPROVADO"
7205;-0,2294;-0,6642;0,2056;43;43;43,4;"REPROVADO"
7206;0,6664;0,7064;0,2259;74;74;57,1;"REPROVADO"
7207;0,367;-0,0318;0,2072;58;58;49,7;"REPROVADO"
7208;0,2187;0,4611;0,2176;69;69;54,6;"REPROVADO"
7209;-0,3077;-0,2862;0,205;52;52;47,1;"REPROVADO"
7210;-0,3217;-0,2862;0,205;52;52;47,1;"REPROVADO"
7211;-0,9983;-1,0537;0,2113;34;34;39,5;"REPROVADO"
7212;-2,1766;-1,7381;0,2344;20;20;32,6;"REPROVADO"
7213;0,0755;0,1864;0,2108;63;63;51,9;"REPROVADO"
7214;-1,1794;-1,0537;0,2113;34;34;39,5;"REPROVADO"
7215;-0,4661;-0,3702;0,2047;50;50;46,3;"REPROVADO"
7216;-0,0646;-0,4121;0,2047;49;49;45,9;"REPROVADO"
7217;0,2931;0,0546;0,2085;60;60;50,5;"REPROVADO"
7218;0,2245;0,231;0,2117;64;64;52,3;"REPROVADO"
7219;-0,3497;-0,7066;0,206;42;42;42,9;"REPROVADO"
7220;-0,4397;-0,3282;0,2049;51;51;46,7;"REPROVADO"
7221;0,5595;0,3215;0,2138;66;66;53,2;"REPROVADO"
7222;0,5811;0,3675;0,215;67;67;53,7;"REPROVADO"
7223;-0,6598;-0,454;0,2047;48;48;45,5;"REPROVADO"
7224;-0,6561;-0,5379;0,2049;46;46;44,6;"REPROVADO"
7225;-0,0627;-0,2862;0,205;52;52;47,1;"REPROVADO"
7226;1,0823;0,9739;0,2373;79;79;59,7;"REPROVADO"
7227;0,0736;-0,3702;0,2047;50;50;46,3;"REPROVADO"
7228;-0,4649;-0,2442;0,2052;53;53;47,6;"REPROVADO"
7229;-0,7837;-0,622;0,2053;44;44;43,8;"REPROVADO"
7230;0,139;0,2761;0,2128;65;65;52,8;"REPROVADO"
7231;0,1748;0,1421;0,21;62;62;51,4;"REPROVADO"
7232;-1,4264;-1,3302;0,2186;28;28;36,7;"REPROVADO"
7233;0,4981;0,8103;0,23;76;76;58,1;"REPROVADO"
7234;0,1823;0,0982;0,2092;61;61;51;"REPROVADO"
7235;0,641;1,0308;0,2401;80;80;60,3;"LIMITE"
7236;-0,0776;-0,2442;0,2052;53;53;47,6;"REPROVADO"
7237;-0,4125;-0,4959;0,2048;47;47;45;"REPROVADO"
7238;0,0848;-0,0318;0,2072;58;58;49,7;"REPROVADO"
7239;-0,699;-0,5379;0,2049;46;46;44,6;"REPROVADO"
7240;0,8223;0,6558;0,224;73;73;56,6;"REPROVADO"
7241;-0,9241;-0,454;0,2047;48;48;45,5;"REPROVADO"
